product_name;price_rub
Тумба офисная подкатная 40×50×60 ЛДСП серый, 3 ящика, замок;7800
Стол офисный 160×80 ЛДСП серый кашемир;9700
Стул «Прага» с мягким сиденьем велюр серый, ножки массив, классика;5700
Кровать-чердак «Олимп» 90×200 с диваном и столом, белый/розовый;39700
Кровать-бокс «Соната» 90×200 с подъёмным механизмом, рогожка пыльно-розовая;28400
Ковёр акриловый 200×290 серый меланж;9800
Комод с 4 ящиками 80×40×90, ЛДСП белый;8900
Стеллаж многоуровневый «Геометрия» 200×40×220 из сот-ячеек, белый/чёрный;22400
Шкаф узкий в прихожую 60×35×210, ясень шимо светлый;9800
Декоративное панно «Флоренция» 3D, 60×80, гипс белый, абстракция;4900
Кровать «Меридиан» 180×200 на ножках, изголовье капитоне, велюр пыльный голубой;42900
Кровать «Орхидея» 160×200 двуспальная ЛДСП с подъёмным механизмом, цвет белый;27500
Мини-бар гостиничный 60×50×85 с холодильной нишей, дуб артизан, для номера;18400
Диван-трансформер «Модерн» с механизмом тик-так, светло-серый;47200
Кресло «Льеж» офисное эконом-класса, ткань серая, газлифт класс 2;8400
Картина «Венеция» 50×70, репродукция в багете, золото;4900
Письменный стол «Конструктор» 110×55 трансформер, бук;7900
Диван модульный «Сохо» с двумя реклайнерами, секционный 3+3, кожа чёрная;156400
Двуспальная кровать «Стелла» 180×200, ортопедическое основание, белая экокожа;42500
Корзина для пледов «Тоскана» 45×45×55, плетёная джут, ручки кожаные;3700
Шкатулка декоративная «Орхидея» бархатная с зеркалом внутри, 22×16×10;2400
Шкаф «Олимп» подростковый 3-дверный 120×55×210, белый/бирюзовый, штанга;22400
Гарнитур кухонный прямой 1.8 м, базовая комплектация, белый/венге;39800
Зеркало-шкаф «Сиена» 80×15×70 с подсветкой и розеткой, белый матовый;15800
Кресло-реклайнер «Меридиан» с массажем спины, кожа PU чёрный, электропривод;72800
Скульптура декоративная «Венера» 50 см, искусственный мрамор белый, классика;7400
Кровать водяная «Меридиан» king-size 200×200 с термоуправлением, экокожа графит;126400
Зеркало в раме «Лофт» круглое D70, металл чёрный;6300
Скамья-обувница «Атриум» с откидным сиденьем, экокожа коричневая;6900
Люстра «Прага» классическая 6 ламп, латунь/хрусталь;19700
Стул барный «Турин» с регулируемой высотой, экокожа чёрная, хром;5400
Зеркало с подсветкой «Венето» круглое D70, рама латунь, IP44;12400
Прикраватная тумбочка «Карина» с двумя ящиками, 45×40×55, белый;4400
Шкаф угловой подростковый «Феникс» 90×90×210 с зеркалом, белый/мятный;26900
Кресло-мешок «Малыш» детское, мяч, синий;1800
Подставка под цветок «Флоренция» с автополивом 25×25×60, белая керамика;3700
Гирлянда сетка LED 2×2 м 200 ламп, тёплый белый;2700
Картина 70×50 «Морошковое утро», холст, рама натуральная;3900
Барный шкаф «Венеция» напольный 55×40×110, чёрный мaтовый, на колёсах;14700
Кресло «Глория» с подставкой для ног, велюр серый меланж;19400
Изголовье кровати мягкое «Виктория» 160×120, велюр пыльная роза;14200
Прихожая «Стокгольм» 180×35×210, ясень светлый, скандинавский стиль;28700
Полка навесная белый матовый, с крючками, 60×20;1500
Кровать-машина «Феррари» детская 80×170 с подсветкой, красный пластик;24700
Кровать односпальная «Малыш» 90×200 ЛДСП дуб сонома;9800
Стенка-горка «Феникс» 280×40×195, графит/жёлтый, подростковая;36700
Покрывало вязаное «Иней» 150×200 крупная вязка, молочный;4400
Стол письменный 120×60 ЛДСП белый;540
Полка-сота настенная декоративная «Кокон», МДФ белая;1700
Прикроватная тумбочка «Берлин» с 2 ящиками, 45×40×50, белый;4200
Шторы готовые «Прага» 2×140×270, блэкаут, графит;5400
Двухъярусная кровать «Малыш» с лестницей-комодом, 80×190, белый;26800
Парта-трансформер с книжной полкой, дуб артизан/синий, регулировка высоты;15700
Бра «Венеция» 1-рожковое с хрусталём, классика, состаренная латунь;6700
Стол банкетный 240×80 раздвижной, лак белый глянец, торжественный;38900
Кресло-реклайнер «Модерн» с механическим механизмом, экокожа коричневая;32900
Стул складной туристический «Конструктор», ткань зелёная;1600
Диван оттоманка «Версаль» 200×90 с правым углом, бархат бордо, классика;58400
Кровать «Стокгольм» 140×200 на ножках, велюр оливковый, скандинавский стиль;29900
Шкаф угловой в прихожую «Самара» 80×80×210, ясень шимо/венге;17800
Стул кухонный «Лофт» металл чёрный с дубовым сиденьем;3400
Шкаф-купе 2-дверный «Прага» 120×60×220 см, венге;28900
Диван Chesterfield «Лондон» 240×95 классика, кожа честерфилд бордо, каретная стяжка;138900
Стеллаж напольный 4-полочный 80×30×160, ЛДСП дуб сонома;5400
Кровать водяная «Адриатика» с интеллектуальным управлением 180×200, экокожа белая;132700
Ковёр круглый D200 акрил «Кокон» молочный с длинным ворсом;7900
Сервант комбинированный «Аделина» 220×45×100 низкий с витриной, классика;67400
Бра «Орлеан» с тканевым абажуром, латунь, абажур слоновая кость;3900
Зеркало настенное «Венеция» в раме, 60×80, цвет золото;5700
Стеллаж угловой 4-уровневый «Модерн» 60×60×180, металл/дуб артизан;8700
Кофейный столик «Малибу» круглый D50, мрамор + латунь;16800
Декоративная статуэтка лошадь, керамика, золото, 30 см, серия Базовая;3200
Подставка для книг «Венеция» 30×20, металл чёрный/мрамор;2200
Кресло-мешок «Облако» M 80×60 ткань водоотталкивающая чёрная;2800
Стеллаж-перегородка «Аметист» 4 ячейки, металл чёрный/дуб артизан;8400
Поделочный ящик «Скандинав» сосна натуральная, 50×30×25, с откидной крышкой;2400
Кресло «Турин» детское компьютерное, сетка розовая, до 60 кг;5700
Фоторамка коллаж «Семья» на 7 фото, дерево венге, 60×40;1800
Картотека на 4 ящика «Архив», металл, серый;13700
Подсвечник декоративный «Прованс» стекло прозрачное D8×12, набор 3 шт;990
Шкаф-купе «Дрезден» 4-дверный с фотопечатью, 320×60×240, бодега;72500
Покрывало плед «Иней» 200×220 жаккардовое, белый/серебро;5800
Стул барный «Турин» с регулируемой высотой, экокожа синяя, хром;5400
Комод «Сканди» 5-ящичный 80×40×110, ясень светлый, ножки натуральные;19700
Люстра «Барокко» 12 ламп E14, бронза состаренная, абажуры ткань кремовые;42400
Журнальный столик 80×;7400
Кровать-карета «Принцесса» детская 90×190 с балдахином, розовый бархат;31900
Диван детский «Малыш» раскладной 160×80, ткань с принтом машинки;13900
Шкаф для подростковой комнаты «Феникс» 4-дверный, графит/жёлтый;31900
Статуэтка «Слон» резной 25 см, дерево венге с инкрустацией перламутр;4200
Кровать «Орхидея» 160×200 двуспальная ЛДСП с подъёмным механизмом, цвет орех;27500
Сервировочный столик на колёсах «Бостон», бамбук;4700
Зеркало с LED «Полярная» прямоугольное 50×70, антипар, сенсорное;8400
Диван Chesterfield «Виндзор» 200×90, бархат изумрудный, ножки массив дуба;124700
Прикроватная тумбочка «Кокон» подвесная, дуб молочный;5100
Стул скандинавский «Гудрун» сиденье массив ясеня, ножки натуральные;3900
Кресло «Виктория» классическое с резными ножками, бук+гобелен флор;26900
Декоративная статуэтка «Флоренция» танцовщица, бронза, 40 см;4800
Подсвечник настенный «Венеция» кованый на 3 свечи, чугун;3400
Скульптура декоративная «Лошадь» 35×40 см бронза, ретро-стиль;4900
Тумба под телевизор «Кокон» 100 см, белый матовый;7800
Барный стул со спинкой 50×50×85, экокожа коричневая;3900
Шкаф «Барс» 180×60×220 3-дверный, дуб сонома венге орех глянец;38400
Двухъярусная кровать «Малыш» 80×190 ЛДСП, дуб молочный/венге;19800
Кpoвать «Берлин» 160×200 с мягким изголовьем, велюр графит;33700
Кресло-реклайнер «Орлеан» с электроприводом, кожа PU кофейный;58900
Картина «Северянин» 60×80 «Карельские сосны», холст с лакировкой;4400
Шкаф купе «Турин» 200×60×240 с фотопечатью «Город», графит;67800
Кресло-реклайнер «Адмирал» Lounge с подножкой и USB, кожа коричневая;78400
Банкетка длинная «Палаццо» 160×40×45, бархат бордовый, ножки золото;14700
Скульптура современная «Танец» абстракция 45 см, металл хром на основании дуб;6800
Кресло-реклайнер «Барон» с механическим приводом, ткань рогожка коричневая;31400
Ковёр круглый D200 «Сканди», ворс короткий, серый меланж;9800
Кровать с тумбами в изголовье «Лион» 160×200, ясень шимо/венге, изголовье капитоне;46700
Зеркало art «Море» в форме облака 80×60, рама синяя глянцевая;18900
Вешалка напольная «Лофт» металл чёрный с дубовой полкой, 60×40×170;3400
Туалетный столик «Камелия» с откидным зеркалом и табуретом, 90×40, розовая пудра;21700
Обувница «Норвегия» компактная 60×22×85, белый, 2 секции;180
Кресло компьютерное «Карина» детское, розовое;5400
Тумба прикроватная «Версаль» с 3 ящиками, классика, белый/золотая патина;18900
Бра-софит «Модерн» LED, белый;2700
Картина «Тоскана» 60×90 «Виноградники», масло на холсте, дерево;6400
Стол обеденный «Равенна» круглый D120 раздвижной, МДФ матовый чёрный;31900
Шкаф-витрина «Версаль» классика с подсветкой, 100×40×210, орех патина;42800
Шкаф-горка «Версаль» классика с резьбой, 280 см, орех патина;58700
Кресло-реклайнер «Глория» механический, ткань рогожка серая;26900
Диван-канапе «Версаль» классический 2-местный, велюр изумрудный, ножки гнутые;46900
Кровать латунная «Ампир» 180×200 с балдахином, состаренная латунь, классика;112400
Кровать «Сицилия» 180×200 с подъёмным механизмом, экокожа бежевая, классика;39800
Стенка-горка «Лагуна» модульная 320 см, белый глянец/дуб артизан;58900
Кровать-машинка детская 80×180 с подсветкой, синяя с пожарной графикой;22400
Полка-сота настенная декоративная, МДФ дуб артизан, комплект 3 шт;2700
Кресло Lounge «Палаццо» классическое с подушкой, велюр пыльно-розовый, ножки золото;34800
Картина на холсте «Орхидея» 50×70, ботанический принт, багет золото;4200
Кровать односпальная «Тюльпан» 90×200 с мягким изголовьем-цветок, велюр салат;21700
Тумба под раковину подвесная 100×45, серый шёлк, серия Стандарт;17400
Кресло компьютерное «Бергамо» сетка зелёная, поясничный упор, газлифт класс 4;14900
Ваза напольная «Афина» керамика 70 см, белый кракелюр с золотом, классика;7400
Кресло компьютерное «Бергамо» сетка чёрная, поясничный упор, газлифт класс 4;14900
Торшер напольный «Венеция» с тканевым абажуром, 165 см, серый;7800
Кровать «Меридиан» 140×200 с реечным основанием, велюр терракот;31700
Комплект балконный «Терраса» (стол + 2 стула), складной, металл/тик;9700
Двухъярусная кровать «Дуэт» 80×190 с лестницей и ящиками, белый/розовый;28700
Кровать-чердак «Авангард» 90×200 с гардеробной и лестницей-комодом, графит/дуб;38900
Диван угловой;48700
Стол обеденный «Венеция» круглый D110, мрамор/металл бронза;47900
Тумба под раковину «Адриатика» с двумя ящиками 80×45×55, белый/дерево;14400
Зеркало в прихожую «Берлин» с полкой и крючками, 60×120, дуб сонома;5400
Уличная гирлянда «Метелица» LED 10 м холодный белый, IP44;2700
Зеркало напольное «Полярная» круглое D80 в раме металл белый;11700
Кресло Lounge «Камея» с подлокотниками, гобелен классика, ножки массив;31700
Шторы льняные «Кокон» 2×150×270, молочный;7800
Прихожая мини «Эконом» 100×30×190, ЛДСП венге, с зеркалом;9800
Шкатулка декоративная «Венеция» бархат с зеркалом, 25×18×12, бордо/золото;3700
Поделочный ящик «Натура» дуб массив, 40×28×22, без отделки;3700
Шкаф балконный «Терраса» 60×35×180, ЛДСП белый, 2 секции с полками;9800
Картина на холсте «Прованс» 60×80 «Лавандовое поле», багет дерево белёный;6700
Стойка ресепшен «Модерн» 200×70×110 минимализм, белый глянец/чёрный матовый;124800
Обувница «Дания» с сиденьем 100×35×50, рогожка серая, ящик под обувь;8400
Кровать-чердак «Школьник» 80×190 с рабочей зоной, дуб сонома/венге;23900
Шкаф-пенал ванный «Сиена» 40×30×180, белый глянец, 2 дверцы и полки;11700
Банкетка с местом хранения «Глория» 100×40×45, рогожка беж;7400
Настольная лампа «Прага» классическая с тканевым абажуром, бежевый;3700
Кровать «Виктория» с подъёмным механизмом 160×200, бархат изумрудный, изголовье капитоне;52900
Светильник напольный «Прованс» торшер 165 см, белая патина, абажур плиссе;9400
Ваза напольная «Афродита» керамика 90 см, амфора, состаренная бронза;9800
Зеркало гостиничное 60×120 настенное с фацетом, рама без декора, для отеля;5800
Книжный шкаф угловой «Модерн» 90×90×210, дуб артизан/графит;38900
Сервант-витрина «Версаль» 100×40×190, стекло/орех, классика;36400
Шкаф-витрина «Лион» 120×40×210 с зеркальной задней стенкой, орех тёмный;48900
Зеркало настенное D60 круглое металл хром простое;25
Шкаф верхний кухонный с витринным стеклом 60×30×72, белый матовый;7900
Декоративная подушка «Барселона» 45×45 геометрический принт, лён;1300
Статуэтка декоративная «Венеция» олень керамика золото, 35 см;3400
Бра настольное «Tюлъпан» 2 шт, латунь матовая, LED, опал;3800
Обувница откидная «Эконом» 80×20×100, дуб молочный;3400
Журнальный столик мраморный «Палаццо» прямоугольный 110×60, мрамор/латунь;38700
Стол письменный «Школьник» 120×60, ЛДСП белый;6800
Тумба прикроватная «Аметист» с патиной, 50×40×60, белый/золото;13700
Стеллаж навесной «Орбита» в гостиную 100×25×60, дуб артизан;3200
Ваза напольная «Артемида» стекло выдувное 60 см, дымчатый серый, дизайнерская;6400
Обувница «Кокон» 4-секционная, белая;4900
Кресло-мешок «Облако» XXL 140×100, ткань водоотталкивающая графит;6700
Диван прямой «Гамма» 220×95 еврокнижка, велюр шенилл рогожка серый;42700
Шкаф для подростка «Эверест» 4-дверный 160×55×210, графит/оранжевый;28700
Ковёр шерстяной «Венеция» 160×230, цвет терракот, узор медальон;22500
Обеденный стол «Лофт» 140×80, дерево + металлические ноги, графит;16400
Комод «Карина» 5 ящиков, 80×40×110, венге;11200
Кухонный модуль нижний «Бергамо» 60×60, белый матовый, soft-close;9400
Часы настенные «Версаль» с маятником 60×30, дерево/золото;5700
Шкатулка декоративная «Камелия» бархат внутри, 26×18×10, золотой ободок;3200
Декоративный подсвечник «Венеция» стеклянный фонарь 20×20×40, латунь/стекло;3200
Кресло традиционное, гобелен флористика, ножки массив;26800
Зеркало напольное «Контур» круглое D100 в раме металл чёрный;13700
Складной табурет для балкона, бамбук, 30×30×45;1300
Тумба под умывальник «Венето» напольная 70×45×85, дуб артизан/белый глянец;13900
Зеркало настенное «Камея» барочное, 70×100, рама золото с патиной;9400
Кровать «Орхидея» 160×200 двуспальная ЛДСП с подъёмным механизмом, цвет дуб сонома;27500
Декоративная ваза стекло прозрачное, 50 см, амфора, серия Лайт;2800
Шкаф-купе угловой «Лофт» 100×100×220 см, графит/зеркало;45700
Шкаф-куле «Берлин» 4-дверный с зеркалом, 320×60×220, дуб сонома;58400
Комод «Стелла» с 3 ящиками и распашной дверцей, 90×40×95, ясень шимо;14600
Шкаф узкий «Альпы» 45×30×200, белый матовый, 1 дверь с зеркалом;12400
Полотенцесушитель декоративный «Лазурь» лесенка 50×80, латунь матовая;7400
Диван-кровать прямой «Айова» 200×95 еврокнижка, рогожка горчичная;37400
Стул складной мягкий «Турист» с подлокотниками, для дачи и пикника;2400
Книжный шкаф библиотечный «Кембридж» 200×40×220 со стеклом, орех;98400
Тумба прикроватная «Камелия» 50×40×55 с одним ящиком, розовая пудра;5200
Барный шкафчик «Тоскана» подвесной 70×25×70, орех патина, классика;7800
Зеркало напольное «Версаль» в багетной раме 60×180, золото с патиной;14700
Кресло-реклайнер «Адмирал» с подогревом, кожа натуральная коричневая;87400
Полка навесная «Орбита» 80×25, дуб артизан;1900
Кровать-чердак «Аметист» 90×200 с подсветкой и USB, графит/жёлтый;39700
Зеркало напольное «Парус» в раме 50×170, дерево цвет венге;9700
Тумба под ТВ «Лофт» 140 см, ЛДСП венге, металлический каркас;11800
Диван-канапе «Барселона» классический 2-местный, велюр графит, ножки гнутые;52800
Стакан и дозатор для ванной «Венето», набор 4 предмета керамика белая с лaтунью;2700
Светильник потолочный 4 спота, поворотные, металл чёрный;3700
Зеркало напольное «Орбита» круглое D90 в раме металл латунь матовая;16400
Кресло-реклайнер «Орхидея» с регулировкой и подножкой, велюр изумрудный, дуб ясень рогожка;38400
Витрина-горка «Орхидея» 120×45×220 классика, патина с золотом, классическая;94600
Вешалка для прихожей «Берлин» с зеркалом и обувницей, 80×190, дуб сонома;13800
Кровать односпальная «Феникс» 90×200 для подростка, оранжевый/графит;18700
Шкаф 3-створчатый распашной «Венеция» 150×55×210, бук бавария;38600
Часы настенные «Камея» круглые D40, металл с римскими цифрами;2300
Ключница «Норвегия» закрытая 30×7×35 c зеркалом и 6 крючками, белый матовый;2400
Комод-консоль «Венеция» 120×35×80, классика, орех;18900
Кровать «Бостон» 140×200 экокожа коричневая с прострочкой;28700
Светильник настенный «Минск» бра 1-рожковый, металл графит/опал;3200
Зеркало с LED-подсветкой «Адриатика» 80×60 для ванной, сенсор, антипар;9700
Стол консольный «Палермо» 100×30×80, мрамор/металл бронза;12900
Журнальынй стол «Манхэттен» 100×60×45, дуб артизан/металл чёрный;9700
Пуф с откидной крышкой и местом для хранения 40×40, экокожа белая;3800
Бра-софит «Орбита» направленный LED, белый матовый, поворотный;2400
Шкаф 2-створчатый «Самара» с зеркалом, 90×55×210, дуб сонома;19400
Ковёр шерстяной 200×290, классический бежевый;28700
Шкаф пенал ванный 30×25×170 узкий, белый глянец, открытые полки;5900
Бра «Тюльпан» серия 2 шт в комплекте, медь/опал;5700
Стойка ресепшен «Гранд» 240×80×110 классика, шпон ореха с латунной отделкой;187400
Гардеробная система «Конструктор» 240×50×220 модульная, дуб артизан;38900
Картина «Глория» 80×100 «Поле маков», холст в багете;5600
Светильник подвесной «Эдисон» 3 лампы на цепи, металл медь, лофт;4800
Стол кухонный 90×60 складной, ЛДСП венге, эконом;5400
Банкетка в прихожую «Норвегия» 90×35×45, экокожа белая, с откидным сиденьем;6900
Постер в раме «Лофт» 40×50, графический принт, чёрный;1400
Шторы готовые «Камея» 2×150×270 бархат бордо с подхватами;9400
Туалетный столик «Венеция» классический с пуфом, бук бавария;22500
Стул барный «Лион» из массива бука, сиденье круглое D35, лак натуральный;4500
Декоративная подушка «Венеция» 45×45, бархат изумрудный;1400
Кресло Lounge «Палаццо» с подушкой-валиком, велюр сапфировый;31700
Гостиничный гарнитур «Премиум» кровать 160×200 + 2 тумбы + комод, орех итальянский;87900
Стеллаж навесной для ванной «Капри» 60×20×80, бамбук/металл;3700
Диван модульный «Дакота» 4-секционный, велюр беж;78900
Книжный шкаф «Венеция» со стеклянными дверцами, 100×40×200, орех;28700
Стеллаж-перегородка «Сканди» 100×30×200 двусторонний 5 полок, ясень светлый;9700
Кравать «Лагуна» 140×200 двуспальная с подъёмным механизмом, экокожа белая;33700
Тумба под умывальник «Лагуна» 120×45×55 двойная, белый глянец/серый;32700
Фоторамка «Прованс» одинарная 20×30, белая с патиной, классика;890
Кровать с тумбами в изголовье «Орлеан» 180×200, классика орех патина, бра в комплекте;72800
Корзина-органайзер «Флоренция» плетёная 40×25×20, джут с ручками;1800
Кровать водяная «Камелия» 160×200 с подогревом, экокожа пыльно-розовая;82900
Зеркло настенное «Барокко» 60×90, рама золочёная с лепниной;14700
Прихожая модульная «Атриум» 220×35×210, дуб сонома/графит;36800
Кресло-бергер «Шартрез» с пуфом, кожа коньячная, ножки массив, классика;68900
Стол кухонный 120×70 ЛДСП дуб сонома, регулируемые ножки;7400
Гирлянда интерьерная «Метелица» LED 5 м тёплый белый, USB;1300
Журнальный столик из массива «Тоскана» овальный 120×60, дуб состаренный;28900
Кровать двуспальня «Прага» 180×200 с ортопедическим основанием, экокожа;42400
Кресло Lounge «Прованс» состаренный с подушкой цветочный принт, ножки гнутые;31400
Кресло-кокон «Эверест» подвесное с подушкой, ротанг искусственный белый;19800
Люстра потолочная «Венеция» 5-рожковая, хрусталь;14800
Декоративный постер 30×40 типографика «Hej», рама дуб, комплект 3 шт;2400
Распашной шкаф «Классик» 4-дверный 200×60×220, орех итальянский;52300
Шторы готовые «Берлин» 2×145×260, лён, песочный;6900
Кровать-татами «Киото» 160×200 низкая на ножках, ясень светлый, японский стиль;41800
Шкатулка декоративная «Малахит» дерево с инкрустацией, 25×18×12;3400
Кухонный пенал «Бергамо» 60×60×220 с микроволновой, белый/дуб артизан;21900
Шкаф-купе 3-дверный 240×60×220 дуб сонома;4990
Стул «Карина» деревянный, лак цвет орех;2400
Диван секционный «Челси» 350×180 угловой, шенилл серо-синий, 5 мест;94600
Ключница настенная «Атриум» с крючками и полкой, дуб сонома;1700
Подушка декоративная «Камея» 45×45 с кисточками, бархат бордо;1500
Стул-стремянка трансформер для кухни, металл/дерево;3700
Кресло «Тоскана» каминное с ушами, рогожка бежевая, ножки бук;21700
Кресло-качалка «Бабушка» из ивовой лозы, классическое;14800
Тумба под умывальник «Капри» 100×45×60 с двумя ящиками, дуб артизан/белый;24400
Кухонный уголок «Прага» с ящиками, экокожа коричневая;17900
Кровать водяная двуспальная «Океан» 180×200 с двумя зонами подогрева;94800
Кровать «Прима» 140×200 с ящиком, ЛДСП, дуб сонома, эконом;18900
Тостокана покрывало 220×240 жаккард, лён, песочный;6200
Шкаф 3-створчатый распашной «Милан» 150×55×210, венге;33700
Плед меховой 150×200 эко-мех, белый;2900
Зеркало напольное «Эра» классическое с резной рамой 60×180, бук бавария;17400
Комод детский «Малыш» 80×40×80, цветной, ЛДСП пастельные тона, 3 ящика;9700
Тумба под раковину «Аква» напольная 80×45×80, дуб артизан/белый;15600
Кровать «Аврора» 200×200 мягкое изголовье капитоне, велюр пудровый;47200
Журнальный столик из массива дуба «Скандинав» 110×55 с овальной столешницей;26800
Люстра потолочная «Барселона» 8 рожков, латунь/опаловое стекло;26900
Плед «Кокон» 150×200 микрофибра, серый;1900
Кухонный модуль верхний сушка для посуды 80×30×72, белый матовый;7200
Картина модульная 5 частей, 150×60, «Закат над морем»;5700
Кресло с подушкой-валиком, бархат пыльно-розовый, серия Лайт;22400
Тумба под раковину 80×45×55 с двумя ящиками, белый/дерево, серия Стандарт;12400
Офисное кресло «Лофт» эконом, ткань серая;4800
Кресло Lounge «Орхидея» полукруглое, бархат пудровый, ножки латунь;26400
Кровать-бокс «Премьер» 180×200 с двойным основанием, рогожка молочная;58700
Стол рабочий гостиничный 120×60 с ящиком и розеткой, дуб артизан;12700
Стеллаж 6-ярусный «Самара», ЛДСП ясень шимо тёмный, 80×35×190;7900
Стол журнальный «Палермо» прямоугольный 90×50×45, мрамор/металл бронза;12900
Триптих 3×40×60 «Модерн» абстракция, металлический багет;6300
Кашпо «Венеция» керамика с подставкой металл, 25×25×35, белое;2800
Подвесной светильник «Лофт» Эдисона, металл медь, 3 плафона;6800
Стеллаж для книг «Конструктор» секционный, 80×30×190, бук;7400
Банкетка длинная «Тоскана» 170×40×45, лён песочный, ножки бук натуральный;13400
Шкаф верхний кухонный «Бергамо» 60×30×72, сушка, белый матовый;6800
Банкетка длинная «Орхидея» 200×40×50, бархат изумрудный, ножки золото;19800
Туалетный столик «Ариэль» 100×40×140 с зеркалом и подсветкой LED, чёрный матовый;22800
Диван-канапе «Кушетка» 180×80 односпальный, велюр пудровый, ножки массив;26400
Шкаф-купе «Берлин» 3-дверный с зеркалом, 240×60×220 см, дуб сонома;47990
Книжный шкаф библиотечный «Оксфорд» 240×40×220, массив дуба, классика;124700
Шкаф-витрина «Камея» 100×40×200, белый патина с золотом, классика;46700
Подставка под монитор регулируемая «Бюрократ», металл/ABS, чёрная;1800
Подставка для цветов «Флоренция» настенная-полка, металл белый, 4 кашпо;2700
Кресло качалка «Глен» из массива бука с подушкой, классика, лак;19800
Столик кофейный «Кокон» круглый D60, велюр-пуф основание;7200
Кровать водяная двуспальная «Атлантика» 180×200 с термостатом и подушками-валиками;96700
Домашний бар «Тоскана» шкаф-куле 80×45×190, дуб артизан, с подсветкой LED;36900
Журнальный столик 80×50, ЛДСП дуб сонома;5400
Декоративная подушка «Прага» с вышивкой 45×45, беж;1200
Книжный шкаф «Британика» 320×40×240 с лестницей, массив бука, библиотечный;187900
Кровать односпальная «Стокгольм» 90×200 с ящиками, дуб артизан;17800
Кухонный пенал «Бергамо-Plus» 60×60×220 с холодильником встраиваемым, белый/орех;67800
Стол письменный «Премиум» 160×80 с тумбой 3 ящика, орех с латунью;48700
Шакф для одежды «Турин» 150×55×210, орех итальянский, 3-створчатый;38900
Тумба прикроватная «Эра» классическая с резьбой, 50×40×60, орех;9700
Декоративная пирамида «Тоскана» дерево/латунь, 15×15×40, набор 3 шт;2700
Картина модульная «Адриатика» 3×50×70 «Морской бриз»;5400
Настольный светильник «Хюгге» с тканевым абажуром, керамика бежевая 30 см;1900
Скульптура декоративная «Аполлон» бюст 40 см, искусственный мрамор;5700
Кровать с балдахином «Орхидея» детская 90×180, белая с золотой короной;28400
Складной стул «Веранда» с подлокотниками, металл/текстилен, антрацит;3200
Барная стойка прямая «Турин» 200×40×105 с двумя полками, дуб артизан/чёрный металл;38900
Покрывало стёганое «Тоскана» 220×240 евро, лён песочный;5800
Подушка декоративная «Скандинавия» 40×40 хлопок, графический принт;990
Шкаф-пенал «Лазурь» подвесной 30×25×170, белый/дерево, реверсивные дверцы;9800
Бра настенное «Прага» классическое, рожок, латунь/стекло;3200
Декоративная подушка «Кокон» 45×45 велюр пыльно-розовый;1100
Шкаф для лоджии «Патио» 80×40×190, дуб артизан, с ящиками для инструмента;14800
Сервант с подсветкой «Палаццо» 160×45×190, орех с золотой патиной, гравированное стекло;78400
Кровать «Эрмитаж» 180×200 массив дуба с инкрустацией, премиум-класс, ручная работа;1289000
Зеркало art «Нарцисс» неправильной формы 70×100, рама золочёная с лепниной;28700
Стеллаж модульный 6 кубов «Конструктор» белый, можно ставить горизонтально и вертикально;6400
Парта детская «Авангард» с пеналом и стулом, бук/розовый;14800
Турбмочка прикроватная «Венеция» 50×40×55, классика, белый/золото;7800
Балдахин детский подвесной с короной, тюль кремовый;3900
Декоративная статуэтка «Флоренция» лошадь бронзовая, 45×15×35, классика;5700
Кровать «Виктория» 140×200 с мягким изголовьем-волной, велюр шампань;33700
Сервант с подсветкой «Версаль» 180×45×195, орех патина, стекло с гравировкой;79800
Кресло Lounge «Натура» из массива дуба с подушкой кожаной, классика;38700
Калошница «Прихожая» с откидной полкой, 80×30×100, белый матовый;4700
Шкаф-купе «Модерн» 180×60×220, белый глянец с зеркальной вставкой;39800
Тумба под раковину «Полярная» 60×45×60 с одним ящиком, белый глянец;9700
Винная полка «Венеция» подвесная с держателем бокалов, латунь;4700
Балконный складной стул с подлокотниками, текстилен, серый;3400
Журнальный столик трансформер «Конструктор», ЛДСП венге;12300
Зеркало «Аделина» с подсветкой LED, 60×80, рама белая;7400
Кухонный модуль нижний 60×60 с выдвижными ящиками, белый матовый, серия Стандарт;9800
Угловой диван-кровать «Стелла» с ящиком для белья, рогожка карамель;46700
Сервант «Флоренция» 200×45×220 с подсветкой LED и баром, патина золото;124700
Постер интерьерный «Минимализм» 50×70 геометрия, рама дерево белая;1700
Бра настенное «Тюльпан» LED с гибким рожком, латунь матовая;3600
Кровать с тумбами в изголовье «Меридиан» 160×200, ясень шимо/белый матовый;39800
Лампа на струбцине офисная «Лофт», металл чёрный;2400
Плед двусторонний 150×200 микрофибра/искусственный мех, графит/молочный;3400
Витрина «Корсика» 100×40×220 с подсветкой и зеркальной задней стенкой, чёрный глянец;72800
Кровать-бокс «Альфа» 160×200 с боковыми ящиками, рогожка карамель;48900
Стеллаж напольный 4 уровня, металл/дуб, 70×35×140;5700
Подушка декоративная «Премиум» 50×50 бархат с золотой вышивкой;47000
Кровать-татами «Окинава» 180×200 с встроенными тумбами, дуб артизан;48400
Люстра «Кокон» в детскую, облако с подсветкой, белый;4200
Кресло;14800
Диван-канапе «Орхидея» 2-местный антикварный, гобелен флористика, ножки резные;58700
Кресло-мешок «Биг» XL, серая ткань;3700
Барная стойка угловая «Палермо» 180×180×110 с винным шкафом, белый глянец/орех;94800
