product_name;price_rub
Wardrop walk-in modular 240x60x220 metal chrome 6-section;28400
Area rug kids round d=130 cars print;2200
Pet gate wood pine adjustable 80-130cm hallway;4400
Cat litter cabinet «Stella» MDF white 55x45x75;7800
Wardrobe portable canvas 175x45x170 grey;3450
Fabric drawer unit narrow 3 drawers beige;2400
Bar stool swivel 40x40x75 metal black;2950
Sun lounger «Milano» rope grey;16800
Outdoor cushion «Verde» 50x50 set of 6 mixed;3400
Bookcase glass doors 120x40x220 MDF white;14200
Bench garden cast-iron green 120x60x90 «Винтаж»;19800
Mirror full-length floor 50x170 wood frame natural;9200
Under-bed storage canvas 100x40x20 beige with wheels;1850
Makeup organizer acrylic clear 24 slots;1850
Knife block walnut «Lyon» mid-century 25x15x25 minimal;3450
Yoga mat «Verde» PVC 8mm 183x61 thick navy;1450
Bed king 180x200 fabric grey upholstered;41500
Resistance band loop set of 4 fabric grey;1280
Mattress topper 160x200 cooling gel memory foam;8400
Throw pillow 50x50 knit wool grey;1200
Bonsai tree pot ceramic glazed shallow 30x20x6 japandi;1850
Futon convertible fabric navy 200x100 metal frame;19400
Floor lamp arc mid-century brass white marble base 200cm reach;12800
Low coffee table japandi oak natural 110x50x30 minimal;14800
Dining table japandi oak natural 200x95 minimal;38400
Boho wall mirror rattan sunburst d=70 natural handwoven;3800
Pet furniture feeding station bamboo natural;1850
Area rug sisal natural 160x230 chevron;8800
Record cabinet «Aria» walnut 80x40x80 sliding doors 4-cube vinyl;22400
Bathroom vanity «Lyon» 100x50x85 walnut single basin;28400
Recliner power lift fabric grey assist;52800
USB hub desktop 7-port USB-C 3.0 aluminum grey;3400
Modular shelf system «Norton» 200x35x220 walnut steel 6-shelf;38400
Plant stand single d=30 ceramic ivory;1450
Fire pit bench «Norton» curved 180cm acacia natural;19800
Wardrobe sliding 3-doors mirror 240x60x220 sonoma oak;39800
Sofa modular 3-piece eco-leather «Норд» mid-century;52400
Wardrobe corner «Lyon» 90x90x220 walnut mirror modern;2940000
Yoga blocks set of 2 cork natural 23x15x10;1280
Pipe shelf industrial metal black wood 60x25x80 2-tier;3800
Wall art canvas set of 3 botanical 30x40 each;3200
Pipe shelf industrial metal black wood 120x30x180 5-tier;9800
Gaming chair «Milano» PU leather white-pink;16800
Vintage chest distressed wood 90x40x50 white-wash;9400
Area rug boho «Aria» jute braided 240x340 oversized natural;18400
Beach bed daybed rattan grey with canopy 200x130;42400
Placemat set of 4 PU leather black;1400
Side table «Oslo» japandi oak round d=45 minimal;5400
Pillow protector «Stella» bamboo 70x70 set of 4;980
Chare accent «Adeline» velvet emerald wood legs lounge;14800
Office chair kids pink adjustable height;4200
Beach umbrella «Milano» 3m wood pole ivory;5400
Yoga bolster rectangular cotton terracotta 60x20x12;2200
Streaming desk gaming 140x70x76 black double monitor stand RGB;24800
Cat tree tower 60x40x110 sisal beige plush;3800
Jute bath mat oval 60x90 natural braided handwoven;1280
Massage chair «Verona» luxury 3D rollers ivory;128400
Massage ball lacrosse set of 2 black trigger;680
Magazine rack wood walnut wall-mount;1280
TV stand «Loft» 140cm MDF wenge metal frame;7450
Nightstand «Adeline» velvet champagne 45x35x55 mid-century;6800
Wine rack «Verona» metal black 48-bottle floor-to-ceiling 60x35x190;12400
Accent chair velvet emerald green tufted;10800
Massage chair full-body recliner zero-gravity black;94800
Bath rug memory foam 50x80 grey;1450
Bar cart liquor metal copper 90x45x85 marble top wheels luxe;18400
Ottoman round d=50 fabric grey;3200
Bar cart wine «Verona» metal gold 80x40x80 glass tiers wheels;14800
Bench bedroom end-of-bed 150x40x50 boucle ivory;9800
Dresser 4 drawers 80x40x90 MDF white;7800
Recliner «Adeline» velvet emerald manual;28400
Wine rack metal gold 12-bottle wall-mount 60x15x90;5400
Sofa straight 3-seater leather brown;6800
Area rug indoor-outdoor 200x290 stripes navy;5200
Hotel armchair eco-leather grey lounge 78x82x95 wood legs;13800
Yoga wheel cork natural 33cm with cushion;2800
Outdoor rug polypropylene 200x290 stripes terracotta;5400
Floor lamp tripod walnut linen shade ivory 160cm scandinavian;7400
Pouf round d=60 jute braided natural;4200
Curtains «Лофт» blackout 140x270 velvet charcoal;6200
Hair styling station «Aria» walnut salon professional;28400
Factory-style desk industrial 140x70x76 oak top metal black legs;14800
Area rug round shaggy d=200 cream extra fluffy;9800
Coffee table low japandi walnut 130x70x30 minimalist;16400
Ergonomic monitor arm dual gas spring clamp black;7400
RGB monitor stand «Norton» single wood walnut LED USB hub;3450
Floor cushion kids round d=50 faux fur pink;1450
Bathroom rug memory foam set of 3 grey waffle anti-slip;2200
Accent chair barrel «Adeline» fabric grey;12400
Pendant light rattan natural d=40;4800
Sofa modular «Орхидея» 4-piece linen oatmeal japandi;72400
Pendant light «Adeline» fabric drum d=45 cream;4400
Wardrobe «Norton» 4-doors 180x55x210 MDF white;32600
Accent chair tub fabric mustard;8800
Executive chair leather black 5-star base;14800
Metal locker industrial 3-door 90x40x180 vintage green;19800
Velvet steel chair black brass legs accent;14800
Gaming chair compact fabric grey kids;9400
Bookshelf «Milano» 5-shelf 90x30x180 walnut;7200
Sectional sofa L-shape «Adeline» boucle ivory 280x180 luxe;128400
Macrame wall hanging boho natural cotton 80x100 large;3450
Candle holder «Stella» metal gold geometric trio;2800
Bar cart «Stella» metal black 70x40x80 vintage 2-tier;9800
Table runner velvet 40x180 emerald;1200
Bistro set rattan 3-piece beige 2-chairs round table 60cm;14800
Dining chair fabric beige set of 4 walnut legs;14800
Throw pillow lumbar 30x50 velvet navy;540
Area rug 100x150 jute boho natural;2400
Throw pillow 50x50 jacquard pattern navy;820
Candle holder brass set of 3 different heights;2400
Tea towel set of 3 cotton printed botanical;540
Hotel headboard «Verona» tufted velvet beige 160x10x130 wall-mount;14800
Bath organizer «Oslo» rattan natural over-tub;4800
Wicker armchair «Adeline» natural deep-seat with cushion oversized;19400
Bedside table modern 45x40x55 fabric beige;3950
Table runner linen 40x180 natural fringe;980
Tulip table side d=50 marble top metal black pedestal;7400
Rattan dining set 5-piece bistro cream-wash 4-seater outdoor;42400
Desk computer 100x50 MDF white;3850
Gaming controller stand wood walnut 4-slot;1850
Area rug «Verona» wool 200x290 geometric grey;15800
Accent chair slipper velvet pink wood legs;9400
Curtains «Milano» jacquard 140x270 champagne;7800
Bench gaming setup 110x40x45 leather black RGB;9800
Area rug 80x150 wool runner sonoma;3450
Area rug hallway runner jute 80x400 natural;6400
Antique-style mirror rect 80x120 gilded patina;14400
Macrame wall hanging boho natural cotton 180x220 XXL statement;9400
Curtains blackout 140x270 velvet grey pair;5800
Bookshelf kids 80x30x120 MDF white animals print;4400
Bench storage 140x40x50 grey linen tufted;9200
Bench upholstered 100x40x45 velvet grey;5800
Area rug 170x240 viscose terracotta;8200
Kitchen island «Norton» wood walnut 140x80x90 with stools;48400
Projector cabinet floor 140x40x60 walnut motorized lift hidden;42400
Desk lamp LED touch white metal;2400
Mouse pad gaming XL 90x40 black RGB;1280
Sauna accessories bucket-ladle birch natural set wooden 4l;3450
Mattress 180x200 pocket spring 24cm;19800
Bed double 180x200 MDF white ortho-base;28900
Stol bar swivel adjustable eco-leather brown 65-75cm;4200
Wall sconce «Verona» black metal fabric shade;2900
Plaid cotton 150x200 boho fringe cream;2800
Cable management tray gaming under-desk 80cm steel black;1850
Bathroom shelf «Aria» bamboo 4-tier corner 30x30x150;3800
Rivet leather chair «Verona» chesterfield club black distressed;34800
Phone booth acoustic pod single 100x100x220 fabric grey LED vent;128400
Console table «Oslo» 120x35x80 walnut metal legs;7200
Mirror arch 60x100 metal black thin frame;6400
Area rug oval 140x200 viscose beige;6900
Table runner «Aria» jacquard 40x180 gold;1450
Area rug vinyl 120x180 patchwork tiles;3450
Dressing table 90x40x140 MDF wenge LED mirror;13800
Paper lantern floor japandi ivory d=40 wood frame LED;3450
Desk 140x60 MDF sonoma oak;5200
Hammock stand metal black 3m freestanding;9800
Console table mid-century walnut 120x35x80 tapered hairpin;9400
Christmas tree artificial 180cm pre-lit warm white pine;8400
Pet sofa fabric grey 90x50 small dogs;5400
Gaming desk corner 200x160x76 white-pink RGB kids streamer;38400
Nightstand 1 drawer 40x35x50 MDF sonoma oak;2450
Smart bulb LED RGB E27 set of 4 wifi;1850
Pet bed donut shape plush cream 70cm cats-dogs;1850
Teepee tent kids cotton natural 120x120x160;3450
Sun bed wood teak natural with wheels;18400
Hotel ottoman luggage rack «Aria» wood walnut leather 70x40x45;5800
Picture light «Aria» black metal 50cm plug-in;3450
Towel rack «Verona» brass wall heated 60x80;9800
Bath towel set of 4 bamboo grey 70x140;3400
Apron canvas natural with pocket adjustable;640
Pouf kids d=40 faux fur pink;1850
Area rug industrial-style wool grey 200x290 distressed pattern;12400
Throw pillow 45x45 linen beige;520
Rivet leather chair industrial cognac aged armchair vintage;28400
Sofa straight «Loft» 2-seater leather black;38400
Candle holder brass mid-century «Lyon» trio set;2800
Sofa bed accordion velvet mustard;31800
Yoga blocks EVA foam purple set of 2;540
Wine rack metal 40x30x80 black 12 bottles;3800
Kids step stool wood walnut 2-step 35cm;1850
Accent chair lounge fabric cream legs walnut;14200
Tulip chair mid-century fiberglass white swivel pedestal;9400
Accent chair fabric grey wingback;12500
Piano bench leather black 90x40x50 adjustable height duet;14400
Ceiling lamp flush mount LED 40cm white modern;3200
Throw blanket bamboo 130x180 sage;3200
Sofa corner right-side eurokniga beige fabric;52400
Side table d=45 metal frame walnut top;2950
Jewelry armoire standing 40x30x140 mirror white;14800
Valet stand wood walnut with tray;4400
Mirror «Adeline» arch oversized 80x180 floor-leaning metal black;14800
Rattan set 4-piece sofa armchairs table beige;58400
Storage cube fabric grey 30x30x30 set of 6;1450
Throw pillow 45x45 faux fur cream;890
Placemat set of 6 bamboo natural;780
Bench mid-century walnut leather black tufted 120x40x45;14400
Throw blanket fleece 150x200 navy soft;1450
Blanket box rattan natural 100x45x50;6200
Garden swing wood pine 4-seater pergola style natural;29800
Massage chair shiatsu faux leather brown heated;68400
Storage basket seagrass d=40 set of 2;2400
Sofa straight 3-seater «Milano» linen oatmeal 220x90;42800
Outdoor cushion lounger 60x190 striped beige;1850
Outdoor lounger cushion 75x195 cream waterproof;2400
Curtain rod brass 240cm with rings;2200
Office bookshelf modular «Stella» walnut 200x35x200 6-cube;34800
Wardrobe sliding 200xx60x220 MDF white-glass 3-door;38400
Candle soy «Stella» glass amber sandalwood 200g japandi;1280
Dresser 3 drawers 100x45x80 MDF wenge;8200
Floor lamp boho «Aria» rattan tripod natural 160cm;7400
TV stand «Adeline» mid-century walnut 200cm sliding doors;24800
Recliner swivel rocker eco-leather black;24800
Kids table «Verde» wood natural with 4 chairs;9400
Desk lift sit-stand electric 120x60 black;28400
Acoustic wall panel «Verona» wood slat walnut 60x240 set of 4;28800
Bean bag M corduroy mustard 70x70;3200
Pendant light kitchen island linear 90cm matte black;7800
Area rug runner 80x300 wool beige;5400
Bathroom shelf glass tempered 50x15 chrome bracket;1450
Sofa loveseat «Aria» 2-seater linen oatmeal 160x85 mid-century;28400
Projector cabinet «Milano» wall-mount white retractable screen 120;38400
Bed double «Verona» 160x200 MDF black headboard tufted;31800
Hammock cotton blue stripes 200x150;3800
Throw pillow 45x45 silk pink;740
Storage cabinet bath «Aria» bamboo 40x30x90 wall-mount;3800
Pet condo wood pine kennel indoor 90x60x70 natural;9800
Side table d=40 MDF sonoma oak;1850
Bar stool «Oslo» 50x50x85 velvet mustard gold legs;4800
Coffee table «Stella» round d=110 brass base smoked glass;19400
Gaming desk corner 160x140 black tempered glass;28400
Curtains sheer 140x270 white pair;1850
Wardrobe modular fabric cover 100x45x170 beige;2800
RGB strip gaming 5m sync wifi multicolor;1850
Pet feeding station «Verde» bamboo dual-bowl 60x30;2400
Throw pillow 50x50 outdoor polyester navy;680
Eames-style lounge chair plywood walnut leather black with ottoman;58400
Kids step stool plastic white 1-step anti-slip;480
Hanging chair wicker «Stella» black-stain d=120 stand boho cream;28400
Sheet music stand wood adjustable beech natural foldable;3450
Macrame wall hanging boho natural cotton 50x70 medium;1855
Mirror oval 50x70 rattan frame natural;3800
Throw pillow 40x40 velvet champagne luxe boho silk-blend;15
Kids armchair fabric grey rocker;4200
Curtains linen 150x270 mustard pair;4900
Bathroom vanaty 90x45x85 MDF wenge marble top;24800
Console table japandi oak natural 140x35x80 minimal 2-drawer;14800
Bath rug shaggy 60x100 navy;2200
Bath mat microfiber 50x80 sage;980
Area rug jute natural 200x290 boho;11200
Accent chair recliner eco-leather black;18500
Sectional sofa modular 6-piece fabric grey;94800
Gaming chair «Norton» fabric mesh navy lumbar;18400
Area rug «Oslo» wool 150x230 nordic pattern;7800
Shoe rack «Norton» wood 4-tier walnut 80cm;3400
Kitchen cart vintage «Lyon» wood pine 90x45x85 wheels;9400
Garden chair set of 2 rattan brown stackable;8400
Wardrobe sliding 2-doors 120x60x220 wenge;19400
Diffuser ceramic «Aria» ivory japandi 200ml ultrasonic timer;2800
Pet bed heated electric 60x80 grey washable cover;4400
Hammock chair rattan «Adeline» natural with stand;19400
Patio dining set 6-piece poly-wood grey square;58400
Floor cushion «Aria» bohemian 80x80 jute natural;3200
Chaise lounge eco-leather cognac 165x75 mid-century;26800
Dining chair set of 4 japandi oak natural minimal;24800
Vintage chest «Verona» antique trunk 100x45x55 brown;14800
Bar stool fixed wood seat metal frame black;3450
Mirror full-length wall 40x160 metal black thin;5800
Hammock «Verde» rope outdoor weatherproof 200x150 grey;3800
Picture light brass adjustable 35cm LED;2400
Peacock chair rattan «Adeline» white-wash high-back 100x70x150;15400
Shower caddy stainless steel 2-tier rust-proof;1450
Recliner manual «Lyon» eco-leather cognac mid-century compact;22800
Gaming desk L-shape 160x140x76 black RGB carbon fiber surface;34800
Outdoor sofa daybed «Milano» canopy rattan grey 200x150;1280000
Home cinema chair «Adeline» leather ivory 3-seat row tray cup-holder;198400
Meditation cushion «Verde» rectangular 70x45x15 grey organic cotton;2400
Sofa straight 3-seater «Milano» boucle ivory 220x90;46800
Gaming desk «Loft» 160x70 metal frame walnut RGB;24800
TV stand japandi oak natural 180cm minimal 2-door;14400
Bookcase modular cube unit 9-cube MDF wenge;9800
Floor lamp tripod wood fabric shade cream;6800
Outdoor cushion seat 50x50 polyester navy waterproof;780
Throw pillow 40x40 minimalist black;320
Accent chair «Verona» wingback linen ivory;14200
Lounge set rattan 4-piece «Lyon» grey beige cushions 2-seater;52400
Coffee table round d=60 MDF white;3450
Picture frame set of 6 walnut mid-century 13x18;1850
Towel rack metal black 5-bar 60x40 wall-mount;1280
Matress orthopedic 160x200 spring 20cm;14200
Closet organizer wood 8 shelves walnut;6800
Gaming chair full «Norton» neck-lumbar pillows RGB black-blue;22800
Vanity stool «Stella» velvet champagne gold legs 40x30x45;3800
Throw pillow 40x40 polyester mustard set of 4;1450
Hotel headboard «Verona» tufted velvet grey 160x10x130 wall-mount;14800
Eames-style lounge chair plywood walnut leather ivory with ottoman;62400
Wardrobe walk-in metal frame chrome 200cm wide;18400
Desk «Student» 120x60 MDF white;4350
Pendant light cluster glass 5 bulbs gold;14200
Guitar stand wood walnut 6-slot multi-rack natural;4800
Smart bulb LED filament E27 dimmable wifi set of 4;3200
Christmas wreath pine cones cinnamon d=50 farmhouse;1850
TV cabinet «Verona» 200cm MDF white gloss LED strip;18400
Resistance band set of 5 latex multicolor;1450
Table lamp «Aria» glass base metal gold;6400
Tabletop fountain japandi bamboo «Oslo» 25x25x30 zen;4400
Wall shelf solid pine 80cm natural set of 2;1850
Bedspread microfiber 220x240 navy;3450
Liquor cabinet «Norton» walnut 80x40x140 mirror back glass shelves;38400
Massage table folding aluminum 60x180 cream;14800
Outdoor cushion set of 4 acrylic terracotta;2800
Coffee table mid-century low 120x60x35 walnut tapered legs;14400
Bookshelf «Adeline» industrial pipe 5-tier 80x30x180 wood-iron;9400
Kitchen towel set of 3 microfiber terracotta;420
Footstool oak natural fabric beige seat;2800
Candle holder glass hurricane large d=25;1680
Desk lamp «Loft» black metal articulated arm;3200
Tulip chair mid-century fiberglass mustard swivel pedestal;9800
Halloween wreath «Stella» feathers spider 50cm gothic;2200
Standing desk converter wood walnut 80x60 dual-monitor lift;14800
Cat tree large 180cm sisal natural condo;8400
Area rug acrylic 240x340 modern liht grey shaggy;15400
Footstool «Aria» velvet mustard d=40;2400
Outdoor lounge chair «Stella» rope handwoven beige deep-seat;19800
Pouf rattan natural d=45;4200
Macrame wall hanging boho natural cotton 50x70 medium;1850
Vanity desk «Milano» 110x45x140 mirror LED ivory;19800
Area rug indoor-outdoor PP 160x230 geometric;3800
Bedspread cotton quilted 240x260 sage green;5200
Gaming chair pro racing eco-leather black-blue;22400
Storage hamper laundry seagrass 50x40 with handles;2200
Coat tree metal black with umbrella stand;2400
Wardrop sliding 3-doors «Milano» 200x60x220 white-glass;42400
Plaid faux fur 150x200 cream;3450
Wall shelf «Stella» geometric metal black 50cm;1650
Sideboard «Lyon» mid-century walnut 180x45x85 sliding doors;42400
Decanter set crystal whisky 4-glass mid-century luxe;3450
Mattres pocket spring 160x200 medium-firm;18400
Bar tray brass round d=45 mid-century minimal;1850
Bed double «Adeline» 160x200 boucle ivory wingback tufted;42400
Hammock chair macrame cream;5400
Vanity stool storage 40x30x45 grey fabric;3800
Hotel armchair «Milano» velvet navy wingback 80x85x100;16400
Bath rug bamboo 50x80 natural;1650
Massage chair compact office faux leather grey;42800
Mattress topper 90x200 microfiber kids;3450
Accent chair «Adeline» fabric beige wood legs;10200
Cabnit liquor «Stella» walnut 70x40x140 mirror lockable;28400
Outdoor lounger zero-gravity textilene black set of 2;14400
Ottoman square storage 60x60x45 linen beige;4400
Shoe rack bamboo 5-tier natural narrow;2800
Play mat foam 180x200 jungle print kids;2400
Privacy screen acoustic felt grey 60x180 freestanding desk;6400
RGB hexagon wall panels set of 6 sync;5400
Recliner pushback fabric beige compact;19400
Throw pillow 45x45 cushon velvet rust autumn boho;540
TV stand «Milano M-15» 160cm MDF sonoma oak;9200
Yoga bolster cotton sage 65x25 round;2400
Accent chair butterfly leather brown;5400
Area rug round d=120 wool cream;6800
Garden swing 3-seater steel frame canopy beige outdoor;19400
Plant pot ceramic «Stella» glazed white 25cm japandi minimal;1850
Throw blanket boucle cream 130x180 ultra-soft;3800
Bookcase mid-century walnut «Verona» 100x35x180 tapered;19800
Mattress topper pocket spring 180x200 hybrid 7cm;19400
Hotel writing desk «Verona» MDF white 120x50x76 single drawer;18400
Throw pillow 30x50 lumbar velvet sage;620
Area rug oriental viscose 160x230 navy;9400
Wardrobe japandi oak natural 200x60x220 4-door minimal;58400
Cat scratching post tall 100cm sisal natural;1850
Smart bulb LED warm white E14 set of 6;1280
Throw pillow 40x40 velvet mustard;480
Sun bed set of 2 textilene grey with side table;24800
Bench outdoor teak 150x40x45 natural slatted;14800
Area rug acrylic 160x230 modern grey;7500
Bookcase japandi oak natural «Norton» 100x35x180 minimal;19800
Bed double «Verona» 160x200 MDF white headboard tufted;31800
Yoga blocks bamboo natural set of 4;1850
Throw pillow 40x40 velvet burgundy set of 2;980
Sideboard japandi oak natural 160x40x80 4-door minimal;28400
Bar stool «Oslo» velvet mustard 75cm;5200
Storage cube collapsible linen beige 33x33x33;420
Bed double «Milano» 160xx200 MDF wenge slat-base modern;28400
Mirror «Stella» wall 80x60 wood frame natural;4200
Office desk «Milano» mid-century walnut 140x65x76 tapered legs;19800
Nightstand japandi walnut 45x35x55 minimal 1-drawer;5400
Pipe shelf industrial metal black wood 100x25x150 4-tier;7400
Sofa straight 2-seater velvet navy;24200
Bedside table «Adeline» rattan natural 1 drawer;6400
Pendant light «Aria» rattan natural d=50 boho cluster 3;6400
Sun lounger zero-gravity padded beige with canopy;7400
Throw blanket cable knit 130x180 mustard;3800
Table lamp brass touch dimmer fabric beige;5200
Ergonomic footrest under-desk adjustable mesh black;2400
Sputnik chandelier «Stella» 8-light copper d=70 mid-century;18400
Pillow protector silk pink 50x70 set of 2;1850
Pendant light «Milano» brass cluster 3 bulbs;9400
Gaming chair full «Norton» neck-lumbar pillows RGB black-white;22800
Outdoor sofa set 5-piece rattan brown «Aria» cushions;78400
Fabric drawer unit «Oslo» 6 drawers white wood top;5800
Automatic recliner «Lyon» fabric grey zero-gravity USB charging;48400
Teepee tent kids stars print white 100x100x150;2800
Mirror boho «Verde» rattan starburst d=80 natural;5400
Desk «Loft L-110» 110x55 solid pine metal frame;8200
Yoga mat cork natural 4mm 183x65 jute backing;3450
Pet bed orthopedic memory foam 100x70 brown;4800
Cocktail cabinet vintage brass 70x40x90 marble top bar-tools;24800
Storage box rattan «Verde» natural set of 3 nested woven;3450
Fire pit bench steel corten 120x40 modular outdoor;14400
Futon mattress «Verde» 140x200 organic cotton ivory rolled;14800
Knit throw merino wool 130x180 grey;5800
Home cinema chair «Verona» power-recliner leather black 1-seat;78400
Bean bag XL polyester gray 90x90;4500
Tulip chair mid-century fiberglass black swivel pedestal;9400
Hotel headboard «Verona» tufted velvet grey 160x10x130 wall-mount;14810
Dresser «Lyon» 6 drawers 120x45x90 walnut;14500
Vanity mirror with lights 50x60 hollywood 12 bulbs;5800
Sun bed «Lyon» aluminum white folding;12400
Curtains linen 140x250 cream pair;4200
Dining table «Verona» mid-century walnut 180x90 extendable;42400
Bookcase «Norton» 5 shelves 90x30x200 walnut;8200
Office chair ergonomic mesh black;6700
Area rug mid-century geometric 200x290 rust-cream graphic;9800
Area rug flatweave wool 200x290 kilim red;14200
Sun lounger «Oslo» wood acacia natural with wheels;13400
Hotel writing desk walnut 110x50x76 dual drawer chrome handles;19800
Wall sconce LED minimalist aluminim white;3200
Monitor stand bamboo dual-tier 60x22x14;1850
Throw blanket «Milano» cashmere 140x180 camel luxe;14400
Loft bed kids 90x200 white pine with stairs;26800
Rocking chair wood frame fabric beige;9800
Storage cube «Verona» bamboo natural 30x30 stack;980
Mattress encasement 180x200 cotton breathable;3800
Wardrobe «Verona» mid-century walnut 180x55x210 3-door tapered;52400
Bench «Verde» wood seat metal legs 110cm;4200
Vanity mirror «Milano» rectangle 60x80 brass LED;9800
Lounge chair mid-century walnut frame fabric mustard splayed;19800
Bedspread «Lyon» velvet 220x240 dusty pink;6400
Wall art framed print «Aria» 50x70 boho line art;2800
Floor lamp industrial loft metal copper;7200
Closet organizer fabric 6 shelves grey;3450
Bed frame metal 160x200 black loft style;13500
Cabnit kitchen wall-mount 80x35x70 MDF sonoma oak;4800
Bed queen «Verona V-220» 160x200 velvet beige headboard tufted;36800
Curtains velvet «Verde» 140x270 forest green pair;6200
Towel rack ladder wood bamboo 50x35x170 natural;2800
Bed double «Milano» 140x200 MDF wenge slat base;22400
Parasol garden 3m beige with crank;6800
Pendant light japandi paper-rice tiered 3-pendant linear 120cm;8400
Office chair «Norton» mesh navy lumbar support;8900
Nightstand «Stella» 50x40x55 fabric beige;4900
Furnitur set living-room 4-piece eco-leather grey;48400
Area rug cowhide natural 180x200 black-white;18400
Bench yoga meditation cushion 60x35x30 sage;2400
