product_name;price_rub
Тумба под оргтехнику 600х450х650 ЛДСП белый;4200
Шкаф химич. лаб. метал. 2-дв. 800х500х1850 вытяж. серый;28400
Верстак с ящиками 7-секц. 1500х700х900 метал. сталь 2мм;28400
Шкаф лаборат. для посуды 800х450х1850 стек.створк.;14700
Витрина торгов. наст. стек. куб 500х500х500 LED;6800
Шкаф для документов высок. открыт. 800х400х1950 серый;8400
Рулонная штора блэкаут 1000х1600 серая;1380
Барн.стойка модул. островн. 2400х800х1100 ЛДСП сер.;31400
Стеллаж металл. для архива 6 пол. 1200х400х2500 А4;13700
Стойка приседан. силовая рама 1200х1200х2100 сталь 4мм;38400
Стол лаборат. весовой антивибр. 800х600х900 серый;17400
Стул банкетн. штабел. чехол беж. карк. золото;2200
Кресло руковод. экокожа белый деров.накл. метал.крест.;14700
Флипчарт магн. 700х1000 на колёсах;3450
Шкаф для документов низк. со створк. 800х400х750 серый;6100
Стеллаж нержав. SS201 4 пол. 800х500х1800 пищ.;24700
Стол операторск. на бенч-карк. 1200х600х750 ЛДСП белый;6400
Кассов. бокс ниш. 1000х600х1100 ЛДСП серый под терминал;14400
Витрина торгов. высок. стек. 600х400х1800 5 пол. подсв.;19400
Тумба под сейф метал. 600х500х500 нагр.300кг;4600
Кушетка процедур. 2000х650х750 регул. винил. беж.;17400
Ковёр шерсть 2000х2900 классик беж.;19800
Перегор. писсуарн. HPL компакт 450х40х1000 чёрн.;4700
Столик барн. круглый 600х1100 ЛДСП белый хром;4100
Ковёр синтет. 2000х3000 геом. беж./коричн.;7200
Стул банкетн. штабел. ткань чёрн. карк. хром;1480
Стол-бенч 8-местн. 4800х1600х750 ЛДСП серый;78400
Бенч-система 4-местн. 2400х1400х750 ЛДСП серый;38400
Шкаф-стеллаж комби 800х400х1850 ЛДСП д.сонома;8700
Перегородка офисн. стац. стек. матов. 1500х40х1800;9700
Шкаф для документов высок. 800х400х1950 ЛДСП серый;9800
Зона ожидан. диван-секция прям. экокожа чёрн.;13800
Доска информ. пробков. в алюм.рамке 1500х1000;1850
Шкаф документ. вращающ. 600х600х1950 ЛДСП венге;17800
Раздевалка шкаф ЛОК с гигрост. вент. 600х500х1850;13400
Раздевалка шкаф ЛОК с антресол. 600х500х2200 ключ;13800
Кухон.модуль офис. угл. ниж. 900х900х820 ЛДСП серый;9700
Стол лаборат. химостойк. 1200х600х900 ЛДСП белый;11400
Стеллаж металл. оцинк. 5 пол. 1200х500х2000 250кг/п;10400
Стол перегов. круглый 1000х750 ЛДСП серый;5700
Стол антиванд. пикн. со скам. 1800х1500х750 метал.+дерев.;18400
Шкаф для инструмента с верст. метал. 1500х600х2000 ящ.;34800
Стенд выставочн. модул. поп-ап 3х3 ткан. с печатью;24700
Шкаф медиц. метал. 2-секц. 1200х500х1950 ключ серый;21400
Кровать дв. 1600х2000 экокожа т.серый подъём.мех. + ламель;35700
Стол ресторан. 700х700х750 ЛДСП дуб метал.опор.;4100
Сушилка для одежды настен. метал. хром 5 крюч.;138000
Стеллаж гараж. навесн. под потолок 2000х500;6700
Кресло офисн. оператора ткань чёрн. крест. пластик;3950
Светильник накл. растр. 600х600 28Вт LED;980
Картотека металл. 4-ящ А3 ключ серая;13400
Зона ожидан. диван 4-местн. экокожа чёрн. хром.;21400
Светильник потолочн. офисн. 1200х300 LED 40Вт армстронг;1450
Стол комп. дет. угл. 1100х1100х750 ЛДСП венге;9700
Стол лаборат. химостойк. 1500х750х900 ЛДСП серый;13700
Стеллаж для гантелей вертик. 600х600х1800 сталь 3мм;9700
Стул обеден. метал.карк. чёрн. сид.фанера;1980
Шкаф для одежды офисн. 400х500х1850 ЛДСП серый;7200
Стеллаж металл. 5 пол. 1000х400х2000 150кг/п оцинк.;7600
Диван-уголок кафе модул. экокожа коричн. 1600х600х900;24700
Стул банкетн. золото карк. экокожа беж. штабел.;2100
Скамья парков. со спинкой 1800х600х850 чугун дерев.планк.;11700
Стол-приставка узк. 600х350х750 ЛДСП белый;2400
Диван угл. тик-так велюр коричн.;46300
Шкаф медиц. перевязоч. 800х450х2000 4 пол. бел.;17800
Стеллаж гараж. лёгк. 800х400х1800 4 пол. сборн.;3700
Стол письм. 12000х600х750 ЛДСП д.сонома;5400
Светильник аварийн. LED наст. встр. 2Вт автон.;680
Кресло руковод. бизнес-класс кожа чёрн. дерев.накл.;28900
Стол письм. дет. 1100х600х750 ЛДСП бук;6400
Шкаф химикат. лаб. компакт. 600х450х1850 вытяж.;21400
Тумба под МФУ 800х450х650 ЛДСП серый;5400
Сейф взломостойк. кл.I 500х400х400 ключ+код 75 кг;41400
Стеллаж металл. полузакр. 5 пол. 1000х500х2000 серый;8900
Стул-табурет офисн. эконом ткань чёрн. крестов.;980
Стол кафе круглый 700х750 ЛДСП венге чугун.опор.;3800
Картотека металл. 2-ящ А3 ключ;7400
Шкаф для одежды офисн. с пеналом 800х500х2000 ЛДСП;14700
Стул-табурет складн. метал. чёрн. 450мм;680
Стол письм. 1200х600х750 ЛДСП дуб светл;5295
Кронштейн ноутб. наст. с площадкой регул.;2100
Стул обеден. велюр серый дерев.ножк.;3400
Стол ресторан. 700х700х750 ЛДСП серый метал.опор.;4100
Стол перевязочн. SS 600х400х800 колес. 2 полк.;13400
Картотека металл. 4-ящ А5 кодовая чёрн.;10800
Тумба прикроват. больничн. метал. 450х400х800 бел.;6400
Верстак слесарн. угл. 2000х2000х900 сталь 3мм 6 ящ.;31400
Стол письм. 1200х600х750 ЛДСП т.орех;5290
Стеллаж паллетн. угл. 2500х1100х4500 нагр.600кг/п;34700
Верстак слесарн. усил. 1800х750х900 метал. 2 ящ.+полк.;19400
Перегородка офисн. мобильн. 1800х1200 ткань серая колес.;9800
Шкаф-купе 3-дв. 2100х600х2200 зерк. бел.;38900
Двсп. скамья парков. антиванд. бетон+дерев. 1800х500х450;19800
Стеллаж металл. 5 пол. 1000х400х1800 150кг/п оцинк.;6900
Стол кухон. раскладн. 800/1200х600х750 ЛДСП белый;6400
Стул-табурет фикс. высота 450 ткань серая 4 ножк.;780
Лампа наст. LED USB сенсорн. чёрн. диммер;2100
Стол перегов. овальн. 2400х1200х750 ЛДСП д.сонома;24700
Шкаф огнестойк. документ. 800х500х1850 60мин ключ;64800
Кресло-мешок 1200х900 экокожа чёрн.;3800
Стеллаж-кронштейн настен. метал. 1000х400 4 кронш.;3400
Стол лаборат. химостойк. 1500х750х900 ЛДСП белый;14700
Кресло посетит. на полозьях ткань коричн. метал.карк.;2380
Ресепшен гост. с подсвет. 3000х700х1200 ЛДСП венге;84700
Шкаф 2-дв. распашн. 800х50х2000 ЛДСП венге;13800
Стул банкет. штабел. экокожа чёрн. карк. золото;1700
Зона ожидан. кресло переговор. рогожка серый;10800
Ресепшен-стойка с надстр. 1800х700х1200 ЛДСП серый;28700
Кресло руковод. экокожа беж. крест. пластик с подлок.;9700
Шкаф медиц. стерильн. 600х450х1850 кварц.лампа;24700
Шкаф инструмент. перфор. метал. 1000х500х1950 крюч.;22800
Кресло посетит. на полозьях ткань серая хром;2950
Стеллаж для гантелей 3-ярус. 2400х600х1200 сталь 3мм;21400
Панель акуст. потолочн. подвес. 600х600 ткань;2400
Тумба прикроват. больничн. метал. 500х450х800 бел.;7100
Ресепшен гост. больш. модул. 3600х800х1150 ЛДСП дуб;78400
Картотека металл. 3-ящ А4 ключ чёрн.;7800
Стул-табурет масс. дерев. бук лак фикс.;2400
Шкаф для одежды офисн. метал. 3-секц. 900х500х1850;11800
Панель декор. кирпич ПВХ 250х2700 коричн.;420
Сейф взломостойк. кл.II 600х500х500 эл.замок 110 кг;64700
Стол манипуляц. компакт. 600х450х800 SS 2 полк.;9700
Барн.стойка модул. прям. 1200х600х1100 ЛДСП бел.;13800
Стол операторск. компакт. с экраном 1200х600х750 серый;7100
Тумба ТВ 1000х400х450 ЛДСП венге;5400
Стеллаж металл. угл. 5 пол. 700х700х2000 нагр.150кг/п;9700
Стол комп. угл. 1200х900х750 ЛДСП белый стек.;8900
Шкаф для одежды офисн. метал. 1-секц. 400х500х1850;6400
Кухон.модуль офис. под мойку 800х500х820 ЛДСП белый;6700
Тумба прикроват. больн. откидн.стол. 500х400х800;8700
Жалюзи горизонт. алюм. белые 1000х1600;1450
Перегор. душевая стек. матов. 800х8х2000 алюм.карк.;14700
Тумба прикр. 1-ящ 400х350х500 ЛДСП белый;1380
Скамья тренировочн. абдомин. регул. 1500х600х500;11400
Стеновая панель акуст. войлок беж. 600х600 25мм;1700
Стеллаж металл. 5 пол. 800х400х2000 150кг/п оцинк.;6400
Тумба операторск. мобильн. с замком 3-ящ 400х500х600;4900
Тумба гост. под минибар 600х500х650 ЛДСП венге;8700
Шкаф медиц. метал. 2-секц. 800х400х1850 ключ серый;14400
Кровать дв. 1400х2000 ЛДСП венге ортопед.осн.;16200
Кресло посетит. на полозьях экокожа беж. хром.карк.;3280
Шкафчик для столовой настенн. 400х300х450 д.сонома;1480
Шкаф металл. бухгалт. 500х400х1850 трейзор ключ;19400
Тумба под принтер мобильн. метал. 500х450х650 чёрн.;5400
Тумба прикр. 2-ящ 450х400х500 ЛДСП венге;1850
Стол комп. дет. 1200х600х750 ЛДСП белый ящ.;7800
Шкаф ЛОК для душев. влагостойк. пласт. 4-секц. 1200х500х1850;28700
Стойка для штанг 2400х500х1800 сталь 3мм 8 мест.;24800
Стеллаж металл. сварн. 4 пол. 1000х400х1800 нагр.200кг/п;6900
Кровать дв. 160х200 ЛДСП венге;15800
Стойка для одежды медиц. колес. метал. хром;3700
Матрас 1400х2000 пружин. независ. блок;11700
Шкаф школьн. для тетрад. ЛДСП бук 800х400х1850 4 пол.;11400
Верстак слесарн. с тиск. 12000х600х850 сталь 2мм 1 ящ.;14700
Подставка под клавиат. подвесн. ЛДСП серый;1450
Верстак двухуровн. с надстр. 1500х700х1850 5 ящ.;26700
Шкафчик столовой угл. 600х600х720 ЛДСП белый 2-дв.;4400
Вешалка гост. наст. 4 крюч. метал. хром;1480
Подставка для ног металл. сетка чёрн.;110
Стеллаж гараж. угл. 700х700х1800 4 пол. метал.;5800
Бра наст. метал. чёрн. E27 с выкл.;950
Зона ожидан. кресло переговор. экокожа коричн.;12400
Шкаф химич. лаб. метал. с поддон. 800х500х1850 серый;26400
Кухон.модуль офис. ниж. под микровол. 600х500х820;4800
Шкаф ЛОК с наклон.крышей 4-секц. 1200х500х2000 ключ;19400
Картотека А5 металл. 4-ящ ключ чёрн.;6800
Перегородка офисн. мобильн. 1500х1200 пробков. колес.;7900
Диван офисн. 3-местн. экокожа беж.;20400
Стол лаборат. химостойк. 2100х750х900 ЛДСП белый;19400
Верстак слесарн. с тиск. 1500х700х850 сталь 2мм 2 ящ.;17400
Стул банкетн. штабел. ткань т.син. карк. хром;1480
Светильник наружн. фасадн. LED 15Вт IP65 чёрн.;1700
Полка лаб. наст. SS 1000х250х200 нагр.40кг;3400
Тележка инструмент. 5 ящ. перфор.экран 700х450х1100;21400
Кресло руковод. экокожа коричн. бизнес хром.крест.;19400
Кресло руковод. сетка эрг. серый каркас белый подгол.;17800
Стеллаж-кронштейн гараж. 800х300х1800 5 пол. оцинк.;5400
Подиум выставочн. квадр. 800х800х800 ЛДСП белый;5700
Стул-табурет высок. кассирск. сетка чёрн. подножк.;2900
Шкаф 4-дв. распашн. 1600х500х2100 ЛДСП венге;26800
Доска флипчарт магн. трипод 700х1000;2400
Стол перегов. модул. 3600х1400х750 ЛДСП белый;42800
Кронштейн ноутб. наст. газ.лифт регул.;3400
Светильник наст. зажим винт. LED белый 6Вт;980
Тумба под принтер моб. 500х450х650 ЛДСП серый колес.;3400
Раздевалка шкафч. ячейк. 12 ячеек 300х400х1850 ключ;15400
Стеллаж паллетн. 2700х1100х5500 нагр.800кг/п 4 ур.;34800
Шкаф архивн. со створк. 4-секц. 1600х450х2200 серый;28700
Стол лаборат. химостойк. 1200х750х900 двсп. серый;11400
Подставка для ног массажн. дерев. ролик.;1180
Стул банкетн. серебро карк. велюр т.син.;2400
Шкаф для одежды офисн. метал. 4-секц. 1200х500х1850;13200
Стеллаж антистат. ESD 5 пол. 1200х600х2000 ESD-покр.;18400
Стол лаб. титровальн. 1500х750х900 ламель тумба;18400
Жалюзи горизонт. алюм. венге 1500х2000;2200
Прилавок-стойка торгов. демонстр. 1000х500х900 ЛДСП венге;9700
Стеллаж для шин 4-ур. 1500х500х2000 оцинк.;11400
Стол лаборат. химостойк. 1800х750х900 ЛДСП серый;16400
Стул банкет. штабел. велюр т.син. карк. чёрн.;1850
Кресло руковод. экокожа чёрн. дерев.накл. подлокотн.;11900
Раздевалка шкаф ЛОК метал. 2-секц. 600х500х1850 ключ;11400
Лампа наст. LED метал. бронза винтаж E27;2800
Ресепшен-стойка прям. 1800х600х1100 ЛДСП белый;26400
Стеллаж металл. для архива 5 пол. 1200х400х2200 А4 серый;11200
Матрас 2000х2000 пружин. независ.блок 7-зон.;24700
Стеллаж-кронштейн склад. навесн. 1200х400 нагр.150кг;3800
Шкаф антиванд. 4мм 1000х500х1950 кодов.замок;34800
"Кронштейн монит. наст. 2-х монит. 32-55""";5400
Рабоч.станция бенч 2-местн. 2800х1400х750 ЛДСП серый;24800
Урна метал. антиванд. 40л сталь 3мм замок чёрн.;7400
Тумба выкатн. 3-ящ 400х500х600 ЛДСП д.сонома замок;4500
Тумба под МФУ мобильн. 600х450х650 ЛДСП венге колес.;5800
Раздевалка шкаф ЛОК со скамьёй 900х500х1850 ниш.;15400
Стол лаборат. химостойк. 1500х750х900 ЛДСП белый;13700
Стол письм. 1200х50х750 ЛДСП дуб;5290
Барная стойка-перегор. 2000х500х1100 ЛДСП белый;17900
Шкаф докум. средн. с антресол. 800х400х1450 серый;8900
Стол-приставка приставн. 600х450х750 ЛДСП венге;2700
Тумба под МФУ 600х500х650 ЛДСП д.сонома 2-дв.;4900
Шкаф документ. со стек.створк. 800х450х1850 серый;11400
Шкаф документ. метал. 4-полк. усил. 1000х500х1950;16400
Лампа наст. рабоч. метал. чёрн. на струбц. шарнир;2200
Кухон.модуль офис. высок. колонна 600х500х1950 серый;13400
Стол кафе круглый 600х750 ЛДСП белый чугун.опор.;3400
Картотека металл. 6-ящ А5 ключ серая;9700
Шкаф лаборат. для реактив. 600х450х1850 ключ серый;18900
Подиум выставочн. ступенч. 1500х600х900 МДФ 3 ярус;11400
Банкетка раздевалк. 1500х350х450 дерев.планк. метал.карк.;4700
Бенч-система компакт. 2-местн. 2400х1200х750 серый;21800
Стеллаж торгов. островн. двустор. 1000х800х1800 ЛДСП серый;17800
Стеллаж ЛДСП 5 полк. 800х400х1800 венге;4700
Велопарковка U-образн. 1 место 600х80х800 анкер. чёрн.;1480
Шкафчик столовой 600х400х720 ЛДСП д.сонома 2-дв.;3400
Диван угл. еврокн. велюр т.синий с подлок.;48700
Вешалка наст. метал. 6 крюч. чёрн.;420
Светильник потолочн. накл. квадрат 300х300 24Вт;980
Шкаф для документов низк. 800х400х750 ЛДСП белый;4900
Шкаф медиц. с сейфом 800х500х1850 2-секц. ключ;19400
Стеллаж консольн. 2-стор. усил. 3000х1500х3000 500кг/п;38400
Стеллаж мезонинн. 2-уровн. 2000х1000х4000 нагр.250кг/п;48700
Тумба гост. прикроват. 500х400х500 ЛДСП венге 1-ящ.;3700
Стол офисн. руковод. 1600х800х750 ЛДСП венге;13700
Подставка под ноутб. метал. серая регул. охлажд.;2400
Кушетка медиц. смотр. 1800х600х600 винил. беж. карк.;8400
Диван прям. еврокн. 3-местн. рогожка беж.;28900
Вытяжной шкаф лаб. компакт. 1200х750х2200 фильтр;39800
Кухон.модуль офис. верх. со створк. 800х300х720 серый;4700
Сейф огнестойк. 400х450х450 30мин ключ;14700
Зона ожидан. модул. диван 3-секц. экокожа чёрн.;42400
Тумба под сейф 500х450х450 ЛДСП серый усил.;3400
Столик барн. коктейл. складн. 800х1100 пластик карк.чёрн.;3800
Ресепшен-стойка прям. 2400х600х1100 ЛДСП венге;31800
Кресло руковод. кожа эконом. чёрн. метал.крест.;9800
Кресло конферен. ткань серая на полозьях штабел.;2400
Стол письм. 1200х600х750 ЛДСП клён;5290
Стол письм. 1800х700х750 с тумбой 3-ящ ЛДСП серый;13400
Светильник линейн. подвес. 1500 48Вт LED 4000K;2400
Светильник потолочн. накл. квадрат 600х600 36Вт LED;1700
Кушетка медиц. смотр. 2000х700х650 винил. беж. карк.;11200
Светильник трек.LED 30Вт чёрн. направл. 4000K;2400
Стол операторск. угл. с экраном 1600х1200х750 серый;14800
Тумба операторск. мобильн. 4-ящ 400х500х650 белая;5100
Комод 6-ящ 1200х450х900 ЛДСП д.сонома;9100
Стеллаж металл. 6 пол. 1500х500х2500 нагр.300кг/п оцинк.;14800
Витрина холодильн. горизонт. 1500х70х900 +2..+8°C;94800
Стеллаж металл. 5 пол. 1400х500х2000 150кг/п оцинк.;10400
Перегор. санитарн. HPL 1200х40х2000 чёрн. компакт;11400
Верстак столярн. дерев. бук массив 200х800х900;26800
Шкаф для инструмента 2-дв. метал. 1200х500х2000 4 пол. ключ;26400
Шкаф школьн. учен. для рюкзак. 12 ячеек 1200х400х1850;14700
Лампа наст. диммер USB пластик чёрн.;1450
Тумба под оргтехнику мобильн. 600х450х650 колес.;4900
Стол банкет. складн. овальн. 2200х1000х750 пластик HDPE;10400
Шкаф инструмент. с верстаком метал. 1000х500х2000;28900
Стол письм. 1200х600х750 ЛДСП серый;5100
Тумба прикроват. больничн. метал. 400х400х750 бел.;5700
Тумба под МФУ метал. 600х450х750 ключ серая;7200
"Кронштейн монит. наст. 17-32"" нагр.до 8кг";1450
Стол операторск. с тумбой 3-ящ 1400х700х750 ЛДСП серый;11400
Стол перегов. бумеранг 1600х1000х750 ЛДСП белый;9700
Стул кафе деревян. лак венге со спинкой;1480
Кровать дв. 1600х2000 ЛДСП белый б/п;14900
Стеллаж ЛДСП открыт. 4 полк. 600х300х1400 д.сонома;2900
Кресло акцент. велюр изумруд метал.ножк.;15400
Стол кухон. 600х600х750 ЛДСП белый;2900
Зона ожидан. диван-модуль угл. рогожка беж.;31400
Шкаф школьн. ячейк. под портфели 12 ячеек 900х400х1850;13800
Раздевалка скамья гардероб. 1200х350х400 дерев.планк.;3700
Стол банкет. складн. круглый 1500х750 пластик HDPE;7800
Лампа торш. напольн. ткань беж. дерев.ножк.;3400
Лавка силовая накл.регул. 1500х500х450 кожзам чёрн.;12400
Доска аудитор. комби маркер.-мел. 2 створк. 2400х1000;11700
Шкаф антиванд. усил. 1200х500х1950 3мм 2 замка;31400
Тумба прикр. 1-ящ 400х350х500 ЛДСП д.сонома;1450
Зона ожидан. секция-кресло угл. экокожа чёрн.;11400
Стеновая панель ЛДСП венге 1200х2700 декор;3700
Шкаф медиц. метал. 2-секц. 800х400х1850 ключ бел.;14400
Скамья тренир. Скотта 1200х600х750 сталь 3мм;14700
Перегородка офисн. подвижн. ширма 1800х40х1500 ткань;8400
Стол офисн. руковод. 1800х900х750 ЛДСП венге с тумбой;18900
Шкаф-купе 2-дв. 1200х600х2200 венге;24700
Стол перегов. боулинг 2800х1200х750 ЛДСП венге;27800
Шкаф медиц. метал. 2-секц. 8000х400х1850 ключ бел.;14400
Тумба обувн. ЛДСП д.сонома 800х300х900 откидн.;4700
Стул банкетн. штабел. экокожа кофе карк. золото;178000
Стол антиванд. бетон. парк. 1500х7х750 шлифов.;24700
Кронштейн настен. для проектор. потолочн. регул.длин.;3900
Столик ресторан. складн. 700х700х750 ЛДСП венге;3700
Прилавок торгов. с витрин. ЛДСП белый 1200х600х900;13700
Шкафчик столовой высокий 400х400х1850 ЛДСП белый;5400
Перегор. санитарн. ЛДСП влагостойк. 1500х40х1800 беж.;7400
Сейф огнестойк. 500х450х450 30мин эл.замок;21400
Скамья тренир. горизонт. 1400х500х450 сталь 3мм;9800
Витрина музейн. островн. 1000х1000х1900 4-стор. LED;64800
Шкаф-стеллаж со створк. 800х400х1850 ЛДСП венге;9200
Сушилка для одежды с подогр. электр. 60Вт настен.;7400
Стол письм. 1400х700х750 с тумбой 3-ящ ЛДСП д.сонома;9800
Витрина торгов. центральн. островн. стек. 1000х1000х1500;28400
Велопарковка метал. на 6 мест 2000х500х800 оцинк. напольн.;7800
Тумба прикроват. больничн. метал. 450х400х800 серый;6400
Тумба ТВ 1400х400х500 ЛДСП венге метал.кар.;8200
Верстак сборочн. с подсвет. 1500х750х900 LED полка;22400
Шкаф архивн. метал. с сейфом 800х450х1950 трейзор;19800
Кронштейн монит. наст. наклон-поворот 17-32;1980
Стул банкетн. штабел. экокожа корич. карк. чёрн.;1700
Скамья парков. усил. метал. карк. дерев.сид. 2000х600х850;13400
Кухон.модуль офис. ниж. 1200х500х820 ЛДСП серый ящ.;9400
Тележка инструмент. 7 ящ. 700х450х950 метал. колес.;18900
Раздевалка шкаф ЛОК метал. 4-секц. 1200х500х1850;17400
Стеллаж металл. 5 пол. 1200х500х2000 150кг/п оцинк.;9100
Столик ресторан. складн. 900х600х750 ЛДСП дуб;4800
Кресло операторск. сетка спорт. серый/чёрн. рег.;8900
Кровать дв. 1800х2000 ЛДСП белый ортопед.осн.;28400
Шкаф металл. оружейн. 300х250х1400 2 замка;6800
Стеллаж антистат. ESD 4 пол. 1000х500х1800 ESD-покр.;14700
Подставка под планшет регул. метал. чёрн.;780
Кухон.модуль офис. компл. 2400 ЛДСП белый;34800
Прихожая компл. 1600х400х2100 ЛДСП д.сонома зерк.;18900
Кресло руковод. ткань рогожка серый дерев.основ.;14800
Стол письм. 1200х600х750 ЛДСП ольха;5290
"Кронштейн монит. наст. 2-х монит. 17-27"" газ.лифт";3400
Верстак ремонтн. электрон. 1200х600х850 ESD-покрыт.;17400
Шкаф архивн. ##ERR## 1000х450х2000 ЛДСП серый;15800
Кресло операторск. ткань чёрн. подгол. крест.пластик;5400
Огражд. выставочн. барьерн. 1500х50х1100 чёрн.;3400
Шкаф для одежды офисн. ЛДСП венге со штангой+полк;10900
Картотека металл. 2-ящ А4 ключ серая;5200
Шкаф медиц. метал. 1-секц. 400х400х1850 ключ бел.;1340000
Верстак слесарн. угл. 1500х1500х850 сталь 2мм 3 ящ.;19800
Стул барн. со спинкой экокожа чёрн. метал.;4100
Доска маркерн. эмалев. 1500х1000 алюм.рамка лоток;3200
Стол письм. 1600х600х750 ЛДСП венге;6450
Кресло посетит. на полозьях ткань корич. крест, хром;2380
Бенч-система 4-местн. с перегор. 2800х1600х1200 серый;48400
Шкаф гост. распашн. 900х600х2100 ЛДСП венге 1-дв.;16400
Стул ученич. ЛДСП регул. 380-460 метал.карк. серый;18
Скамья тренировочн. жим лёжа со стойк. 2000х1200х1300;24800
Тумба гост. прикроват. 450х400х500 ЛДСП дуб 2-ящ.;4400
Карниз потолочн. алюм. 3-ряд. 3000 белый;980
Сейф оружейн. 350х250х1400 ключ+трейзор;7800
Подиум выставочн. квадр. 600х600х600 ЛДСП чёрн.;4100
Раздевалка скамья метал. с дерев.сид. 1500х400х450;5100
Доска информ. пробков.-маркерн. комби 900х1200;1980
Кровать дв. 1800х200 ЛДСП венге ортопед.;16400
Вешалка напольн. метал. с подставк. под зонт хром;1850
Стол операторск. прям. 1400х600х750 ЛДСП белый кабель;7400
Пуф квадрат. 400х400х400 экокожа чёрн.;1450
Полка обувн. ЛДСП белый 600х300х450 4 ярус.;1950
Перегородка банкет. мобильн. 1800х50х2000 ткань беж. колес.;9800
Урна метал. парк. 25л окраш. порош. зелён. напольн.;2900
Шкаф инструмент. компакт. 600х400х1500 3 пол. ключ;9400
Столик журн. 900х600х450 ЛДСП венге;3200
Стол лаборат. пристен. 1800х750х900 с тумбой ЛДСП;19800
Доска флипчарт магн. с регул. высотой 700х1000;3700
Тумба под принтер мобильн. 500х400х600 ЛДСП белый;3200
Шкаф 2-дв. распашн. 800х500х2000 ЛДСП белый;11800
Стол перегов. 2000х1000х750 ЛДСП д.сонома;14800
Светильник подвес. LED 1200х300 36Вт армстронг;1380
Тумба ТВ 1800х450х500 ЛДСП т.серый ящ.+полк.;12300
Сейф огнестойк. 800х500х1500 1-час. 145кг;3450
Шкаф химич. лаб. метал. 2-дв. 1200х500х1950 вытяж.;34500
Шкаф документ. угл. 800х800х1950 ЛДСП белый зерк.;19400
Стеллаж консольн. 2-стор. 2500х1500х3000 нагр.400кг/п;32700
Картотека металл. 12-ящ А5 ключ серая;19800
Шкаф документ. жалюзи рольставн. 800х450х1850 серый;19400
Кресло офисн. эрг. сетка чёрн./чёрн. крестовина;7350
Кухон.модуль офис. компл. 1800 ЛДСП д.сонома;26400
Стеллаж паллетн. 1800х1100х4500 нагр.700кг/п 3 ур.;24700
Стул банкетн. штабел. ткань беж. карк. хром;1485
Светильник трек. LED 20Вт чёрн. направл.;1850
Стол комп. дет. 900х500х750 ЛДСП д.сонома;5400
Шкаф для инструмента картотечн. 27 ящ. 700х400х1200;19700
Подставка под ноутб. дерев. бамбук регул.;1850
Стеллаж архивн. передвижн. 4500х500х2200 5 секц.;84700
Подставка под клавиат. с подставк. под мышь;1700
Стол лаборат. химостойк. 2100х750х900 ЛДСП серый;19400
Кресло посетит. на полозьях ткань беж. метал.карк.;2380
Стул конферен. экокожа чёрн. хром;2100
Шкаф докум. высок. со створк. 800х400х1950 серый;12400
Стеллаж металл. 5 пол. 1200х500х18000 нагр.200кг/п;9100
Тумба офисн. 2-дв. 800х450х750 ЛДСП белый;6400
Банкетка раздевалк. с ящ. под обувь 1800х350х450 ЛДСП;6800
Стол ресторан. 800х800х750 шпон дуб метал.карк. чёрн.;5800
Тумба под систем.блок выкатн. ЛДСП серый;1380
Кровать односп. 900х1900 ЛДСП белый;8400
Светильник аварийн. LED 3Вт автон. 2ч;780
Кресло операторск. сетка чёрн. синхромех.;11800
Кресло акцент. велюр горчичн.;14500
Парта школьн. 2-местн. 1200х50х760 ЛДСП бук;4400
Шкаф медиц. метал. 1-секц. эрр. 400х500х1850 ключ;9800
Столик журн. 1100х600х450 ЛДСП бел.глян.;4100
Перегородка офисн. со стек. матов. 1200х40х1500;8400
Шкаф офисн. со створками 800х450х750 ЛДСП серый;5300
Зона ожидан. модул. секция-кресло экокожа чёрн.;9800
Багажн.подставка гост. 600х400х500 метал.+кожзам;3400
Парта школьн. 1-местн. 600х500х760 ЛДСП бук метал.карк.;3200
Покрытие напольн. рулон. ковролин 1500мм/п.м.;380
Стол приставн. 600х400х750 ЛДСП д.сонома;2350
Тележка инструмент. 5 ящ. 600х400х850 метал. с замком;13700
Стол комп. дет. растущ. 1100х600х920 ЛДСП венге;14800
Верстак с ящиками 5-секц. 1200х600х850 метал. ключ;19800
Стеновая панель ЛДСП белая 600х2700 паз-гребень;2200
Стеллаж металл. 5 пол. 1200х500х1800 150кг/п оцинк.;8400
Перегородка офисн. экран наст. 1600х30х400 ткань;2900
Стол брифинг приставн. 900х450х750 ЛДСП серый;3700
Стол учительск. с кафедр. 1200х600х900 ЛДСП венге;11400
Подставка под ноутб. напольн. передвижн. колес.;3700
Ресепшен-стойка модул. 1200х600х1100 ЛДСП белый;19400
Матрас 900х2000 беспр. кокос+пенополиур.;6800
Шкаф для одежды офисн. с сушкой 600х500х1850 серый;14400
Кушетка медиц. смотр. 2000х700х650 экокожа бел. карк.;12700
Подиум выставочн. прямоуг. 1200х600х500 ЛДСП чёрн.;5700
Тележка инструмент. больш. 9 ящ. 900х500х1000 проф.;28700
Верстак угл. 2000х2000х900 метал. 4 ящ.+полк. серый;31400
Кушетка медиц. смотр. 1900х600х600 винил. беж. карк.;9100
"Шкаф сервер. напольн. 19"" 47U 800х1000х2200 перфор.дв.";84700
Тумба выкатн. 3-ящ 400х500х600 ЛДСП белый;3950
Полка наст. метал. сетка чёрн. 600х250х100;540
Стол письм. эрр. 1400х600х750 ЛДСП венге;5750
